Rule,Author,Description,Strings,CVE
APT_Malware_PutterPanda_PSAPI,Florian Roth,Detects a malware related to Putter Panda,"$s4 = ""WinHttpGetProxyForUrl"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '5' */ /* Goodware String - occured 179 times */",CVE not found
APT_Malware_PutterPanda_WUAUCLT,Florian Roth,Detects a malware related to Putter Panda,"$x0 = ""WUAUCLT.EXE"" fullword wide /* PEStudio Blacklist: strings */ /* score: '20.01' */",CVE not found
APT_Malware_PutterPanda_WUAUCLT,Florian Roth,Detects a malware related to Putter Panda,"$x1 = ""%s\\tmp%d.exe"" fullword ascii /* score: '14.01' */",CVE not found
APT_Malware_PutterPanda_WUAUCLT,Florian Roth,Detects a malware related to Putter Panda,"$x2 = ""Microsoft Corporation. All rights reserved."" fullword wide /* score: '8.04' */",CVE not found
APT_Malware_PutterPanda_WUAUCLT,Florian Roth,Detects a malware related to Putter Panda,"$s1 = ""Microsoft Windows Operating System"" fullword wide /* PEStudio Blacklist: strings */ /* score: '5' */ /* Goodware String - occured 4 times */",CVE not found
APT_Malware_PutterPanda_WUAUCLT,Florian Roth,Detects a malware related to Putter Panda,"$s2 = ""InternetQueryOptionA"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '5' */ /* Goodware String - occured 166 times */",CVE not found
APT_Malware_PutterPanda_WUAUCLT,Florian Roth,Detects a malware related to Putter Panda,"$s3 = ""LookupPrivilegeValueA"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '5' */ /* Goodware String - occured 336 times */",CVE not found
APT_Malware_PutterPanda_WUAUCLT,Florian Roth,Detects a malware related to Putter Panda,"$s4 = ""WNetEnumResourceA"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '5' */ /* Goodware String - occured 29 times */",CVE not found
APT_Malware_PutterPanda_WUAUCLT,Florian Roth,Detects a malware related to Putter Panda,"$s5 = ""HttpSendRequestExA"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '5' */ /* Goodware String - occured 87 times */",CVE not found
APT_Malware_PutterPanda_WUAUCLT,Florian Roth,Detects a malware related to Putter Panda,"$s6 = ""PSAPI.DLL"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '5' */ /* Goodware String - occured 420 times */",CVE not found
APT_Malware_PutterPanda_WUAUCLT,Florian Roth,Detects a malware related to Putter Panda,"$s7 = ""Microsoft(R) Windows(R) Operating System"" fullword wide /* PEStudio Blacklist: strings */ /* score: '5' */ /* Goodware String - occured 128 times */",CVE not found
APT_Malware_PutterPanda_WUAUCLT,Florian Roth,Detects a malware related to Putter Panda,"$s8 = ""CreatePipe"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '5' */ /* Goodware String - occured 222 times */",CVE not found
APT_Malware_PutterPanda_WUAUCLT,Florian Roth,Detects a malware related to Putter Panda,"$s9 = ""EnumProcessModules"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '5' */ /* Goodware String - occured 410 times */",CVE not found
APT_Malware_PutterPanda_Gen1,YarGen Rule Generator,Detects a malware ,"$s1 = ""%s%duserid=%dthreadid=%dgroupid=%d"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '22.02' */",CVE not found
APT_Malware_PutterPanda_Gen1,YarGen Rule Generator,Detects a malware ,"$s2 = ""ssdpsvc.dll"" fullword ascii /* score: '11.00' */",CVE not found
APT_Malware_PutterPanda_Gen1,YarGen Rule Generator,Detects a malware ,"$s3 = ""Fail %s "" fullword ascii /* score: '10.04' */",CVE not found
APT_Malware_PutterPanda_Gen1,YarGen Rule Generator,Detects a malware ,"$s4 = ""%s%dpara1=%dpara2=%dpara3=%d"" fullword ascii /* score: '10.01' */",CVE not found
APT_Malware_PutterPanda_Gen1,YarGen Rule Generator,Detects a malware ,"$s5 = ""LsaServiceInit"" fullword ascii /* score: '7.03' */",CVE not found
APT_Malware_PutterPanda_Gen1,YarGen Rule Generator,Detects a malware ,"$s6 = ""%-8d Fs %-12s Bs "" fullword ascii /* score: '5.04' */",CVE not found
APT_Malware_PutterPanda_Gen1,YarGen Rule Generator,Detects a malware ,"$s7 = ""Microsoft DH SChannel Cryptographic Provider"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '5.00' */ /* Goodware String - occured 5 times */",CVE not found
Malware_MsUpdater_String_in_EXE,Florian Roth,MSUpdater String in Executable,"$x1 = ""msupdate.exe"" fullword wide /* PEStudio Blacklist: strings */ /* score: '20.01' */",CVE not found
Malware_MsUpdater_String_in_EXE,Florian Roth,MSUpdater String in Executable,"$x2 = ""msupdate"" fullword wide /* PEStudio Blacklist: strings */ /* score: '13.01' */",CVE not found
Malware_MsUpdater_String_in_EXE,Florian Roth,MSUpdater String in Executable,"$x3 = ""msupdater.exe"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '20.02' */",CVE not found
Malware_MsUpdater_String_in_EXE,Florian Roth,MSUpdater String in Executable,"$x4 = ""msupdater32.exe"" fullword ascii",CVE not found
Malware_MsUpdater_String_in_EXE,Florian Roth,MSUpdater String in Executable,"$x5 = ""msupdater32.exe"" fullword wide",CVE not found
Malware_MsUpdater_String_in_EXE,Florian Roth,MSUpdater String in Executable,"$x6 = ""msupdate.pif"" fullword ascii",CVE not found
Malware_MsUpdater_String_in_EXE,Florian Roth,MSUpdater String in Executable,"$fp1 = ""_msupdate_"" wide /* False Positive */",CVE not found
Malware_MsUpdater_String_in_EXE,Florian Roth,MSUpdater String in Executable,"$fp2 = ""_msupdate_"" ascii /* False Positive */",CVE not found
Malware_MsUpdater_String_in_EXE,Florian Roth,MSUpdater String in Executable,"$fp3 = ""/kies"" wide",CVE not found
APT_Malware_PutterPanda_MsUpdater_3,Florian Roth,Detects Malware related to PutterPanda - MSUpdater,"$s0 = ""msupdater.exe"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '20.02' */",CVE not found
APT_Malware_PutterPanda_MsUpdater_3,Florian Roth,Detects Malware related to PutterPanda - MSUpdater,"$s1 = ""Explorer.exe \"""" fullword ascii /* PEStudio Blacklist: strings */ /* score: '16.05' */",CVE not found
APT_Malware_PutterPanda_MsUpdater_3,Florian Roth,Detects Malware related to PutterPanda - MSUpdater,"$s2 = ""FAVORITES.DAT"" fullword ascii /* score: '11.02' */",CVE not found
APT_Malware_PutterPanda_MsUpdater_3,Florian Roth,Detects Malware related to PutterPanda - MSUpdater,"$s4 = ""COMSPEC"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '4.82' */ /* Goodware String - occured 178 times */",CVE not found
APT_Malware_PutterPanda_MsUpdater_1,Florian Roth,Detects Malware related to PutterPanda - MSUpdater,"$x0 = ""msupdate.exe"" fullword wide /* PEStudio Blacklist: strings */ /* score: '20.01' */",CVE not found
APT_Malware_PutterPanda_MsUpdater_1,Florian Roth,Detects Malware related to PutterPanda - MSUpdater,"$x1 = ""msupdate"" fullword wide /* PEStudio Blacklist: strings */ /* score: '13.01' */",CVE not found
APT_Malware_PutterPanda_MsUpdater_1,Florian Roth,Detects Malware related to PutterPanda - MSUpdater,"$s1 = ""Microsoft Corporation. All rights reserved."" fullword wide /* score: '8.04' */",CVE not found
APT_Malware_PutterPanda_MsUpdater_1,Florian Roth,Detects Malware related to PutterPanda - MSUpdater,"$s2 = ""Automatic Updates"" fullword wide /* PEStudio Blacklist: strings */ /* score: '4.98' */ /* Goodware String - occured 22 times */",CVE not found
APT_Malware_PutterPanda_MsUpdater_1,Florian Roth,Detects Malware related to PutterPanda - MSUpdater,"$s3 = ""VirtualProtectEx"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '4.93' */ /* Goodware String - occured 68 times */",CVE not found
APT_Malware_PutterPanda_MsUpdater_1,Florian Roth,Detects Malware related to PutterPanda - MSUpdater,"$s4 = ""Invalid parameter"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '4.93' */ /* Goodware String - occured 69 times */",CVE not found
APT_Malware_PutterPanda_MsUpdater_1,Florian Roth,Detects Malware related to PutterPanda - MSUpdater,"$s5 = ""VirtualAllocEx"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '4.91' */ /* Goodware String - occured 95 times */",CVE not found
APT_Malware_PutterPanda_MsUpdater_1,Florian Roth,Detects Malware related to PutterPanda - MSUpdater,"$s6 = ""WriteProcessMemory"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '4.87' */ /* Goodware String - occured 131 times */",CVE not found
APT_Malware_PutterPanda_MsUpdater_2,Florian Roth,Detects Malware related to PutterPanda - MSUpdater,"$s0 = ""winsta0\\default"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '4.99' */ /* Goodware String - occured 6 times */",CVE not found
APT_Malware_PutterPanda_MsUpdater_2,Florian Roth,Detects Malware related to PutterPanda - MSUpdater,"$s1 = ""EXPLORER.EXE"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '4.98' */ /* Goodware String - occured 22 times */",CVE not found
APT_Malware_PutterPanda_MsUpdater_2,Florian Roth,Detects Malware related to PutterPanda - MSUpdater,"$s2 = ""WNetEnumResourceA"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '4.97' */ /* Goodware String - occured 29 times */",CVE not found
APT_Malware_PutterPanda_MsUpdater_2,Florian Roth,Detects Malware related to PutterPanda - MSUpdater,"$s3 = ""explorer.exe"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '4.97' */ /* Goodware String - occured 31 times */",CVE not found
APT_Malware_PutterPanda_MsUpdater_2,Florian Roth,Detects Malware related to PutterPanda - MSUpdater,"$s4 = ""CreateProcessAsUserA"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '4.91' */ /* Goodware String - occured 86 times */",CVE not found
APT_Malware_PutterPanda_MsUpdater_2,Florian Roth,Detects Malware related to PutterPanda - MSUpdater,"$s5 = ""HttpSendRequestExA"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '4.91' */ /* Goodware String - occured 87 times */",CVE not found
APT_Malware_PutterPanda_MsUpdater_2,Florian Roth,Detects Malware related to PutterPanda - MSUpdater,"$s6 = ""HttpEndRequestA"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '4.91' */ /* Goodware String - occured 91 times */",CVE not found
APT_Malware_PutterPanda_MsUpdater_2,Florian Roth,Detects Malware related to PutterPanda - MSUpdater,"$s7 = ""GetModuleBaseNameA"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '4.88' */ /* Goodware String - occured 121 times */",CVE not found
APT_Malware_PutterPanda_MsUpdater_2,Florian Roth,Detects Malware related to PutterPanda - MSUpdater,"$s8 = ""GetModuleFileNameExA"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '4.86' */ /* Goodware String - occured 144 times */",CVE not found
APT_Malware_PutterPanda_MsUpdater_2,Florian Roth,Detects Malware related to PutterPanda - MSUpdater,"$s9 = ""HttpSendRequestA"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '4.85' */ /* Goodware String - occured 154 times */",CVE not found
APT_Malware_PutterPanda_MsUpdater_2,Florian Roth,Detects Malware related to PutterPanda - MSUpdater,"$s10 = ""HttpOpenRequestA"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '4.84' */ /* Goodware String - occured 159 times */",CVE not found
APT_Malware_PutterPanda_MsUpdater_2,Florian Roth,Detects Malware related to PutterPanda - MSUpdater,"$s11 = ""InternetConnectA"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '4.82' */ /* Goodware String - occured 183 times */",CVE not found
APT_Malware_PutterPanda_MsUpdater_2,Florian Roth,Detects Malware related to PutterPanda - MSUpdater,"$s12 = ""Process32Next"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '4.80' */ /* Goodware String - occured 204 times */",CVE not found
APT_Malware_PutterPanda_MsUpdater_2,Florian Roth,Detects Malware related to PutterPanda - MSUpdater,"$s13 = ""Process32First"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '4.79' */ /* Goodware String - occured 210 times */",CVE not found
APT_Malware_PutterPanda_MsUpdater_2,Florian Roth,Detects Malware related to PutterPanda - MSUpdater,"$s14 = ""CreatePipe"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '4.78' */ /* Goodware String - occured 222 times */",CVE not found
APT_Malware_PutterPanda_MsUpdater_2,Florian Roth,Detects Malware related to PutterPanda - MSUpdater,"$s15 = ""EnumProcesses"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '4.73' */ /* Goodware String - occured 273 times */",CVE not found
APT_Malware_PutterPanda_MsUpdater_2,Florian Roth,Detects Malware related to PutterPanda - MSUpdater,"$s16 = ""LookupPrivilegeValueA"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '4.66' */ /* Goodware String - occured 336 times */",CVE not found
APT_Malware_PutterPanda_MsUpdater_2,Florian Roth,Detects Malware related to PutterPanda - MSUpdater,"$s17 = ""PeekNamedPipe"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '4.65' */ /* Goodware String - occured 347 times */",CVE not found
APT_Malware_PutterPanda_MsUpdater_2,Florian Roth,Detects Malware related to PutterPanda - MSUpdater,"$s18 = ""EnumProcessModules"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '4.59' */ /* Goodware String - occured 410 times */",CVE not found
APT_Malware_PutterPanda_MsUpdater_2,Florian Roth,Detects Malware related to PutterPanda - MSUpdater,"$s19 = ""PSAPI.DLL"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '4.58' */ /* Goodware String - occured 420 times */",CVE not found
APT_Malware_PutterPanda_MsUpdater_2,Florian Roth,Detects Malware related to PutterPanda - MSUpdater,"$s20 = ""SPSSSQ"" fullword ascii /* score: '4.51' */",CVE not found
APT_Malware_PutterPanda_Gen4,Florian Roth,Detects Malware related to PutterPanda,"$x1 = ""rz.dat"" fullword ascii /* score: '10.00' */",CVE not found
APT_Malware_PutterPanda_Gen4,Florian Roth,Detects Malware related to PutterPanda,"$s0 = ""Mozilla/4.0 (Compatible; MSIE 6.0;)"" fullword ascii /* PEStudio Blacklist: agent */ /* score: '20.03' */",CVE not found
APT_Malware_PutterPanda_Gen4,Florian Roth,Detects Malware related to PutterPanda,"$s1 = ""Internet connect error:%d"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '14.04' */",CVE not found
APT_Malware_PutterPanda_Gen4,Florian Roth,Detects Malware related to PutterPanda,"$s2 = ""Proxy-Authorization:Basic "" fullword ascii /* PEStudio Blacklist: strings */ /* score: '14.02' */",CVE not found
APT_Malware_PutterPanda_Gen4,Florian Roth,Detects Malware related to PutterPanda,"$s5 = ""Invalid url"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '9.03' */",CVE not found
APT_Malware_PutterPanda_Gen4,Florian Roth,Detects Malware related to PutterPanda,"$s6 = ""Create file failed"" fullword ascii /* score: '8.04' */",CVE not found
APT_Malware_PutterPanda_Gen4,Florian Roth,Detects Malware related to PutterPanda,"$s7 = ""myAgent"" fullword ascii /* score: '8.03' */",CVE not found
APT_Malware_PutterPanda_Gen4,Florian Roth,Detects Malware related to PutterPanda,"$z1 = ""%s%s%d%d"" fullword ascii /* score: '8.00' */",CVE not found
APT_Malware_PutterPanda_Gen4,Florian Roth,Detects Malware related to PutterPanda,"$z2 = ""HttpQueryInfo failed:%d"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '13.02' */",CVE not found
APT_Malware_PutterPanda_Gen4,Florian Roth,Detects Malware related to PutterPanda,"$z3 = ""read file error:%d"" fullword ascii /* score: '11.04' */",CVE not found
APT_Malware_PutterPanda_Gen4,Florian Roth,Detects Malware related to PutterPanda,"$z4 = ""down file success"" fullword ascii /* score: '7.04' */",CVE not found
APT_Malware_PutterPanda_Gen4,Florian Roth,Detects Malware related to PutterPanda,"$z5 = ""kPStoreCreateInstance"" fullword ascii /* score: '5.03' */",CVE not found
APT_Malware_PutterPanda_Gen4,Florian Roth,Detects Malware related to PutterPanda,"$z6 = ""Avaliable data:%u bytes"" fullword ascii /* score: '5.03' */",CVE not found
APT_Malware_PutterPanda_Gen4,Florian Roth,Detects Malware related to PutterPanda,"$z7 = ""abe2869f-9b47-4cd9-a358-c22904dba7f7"" fullword ascii /* PEStudio Blacklist: guid */ /* score: '5.00' */ /* Goodware String - occured 2 times */",CVE not found
set,@Malwrsignatures - included in APT Scanner THOR,Generic rule for Regin APT kernel driver Malware - Symantec http://t.co/qu53359Cb2,$m0 = { 4d 5a 90 00 03 00 00 00 04 00 00 00 ff ff 00 00 b8 },CVE not found
set,@Malwrsignatures - included in APT Scanner THOR,Generic rule for Regin APT kernel driver Malware - Symantec http://t.co/qu53359Cb2,$m1 = { 0e 1f ba 0e 00 b4 09 cd 21 b8 01 4c cd 21 54 68 69 73 20 70 72 6f 67 72 61 6d 20 63 61 6e 6e 6f 74 20 62 65 20 72 75 6e 20 69 6e 20 44 4f 53 20 6d 6f 64 65 2e },CVE not found
set,@Malwrsignatures - included in APT Scanner THOR,Generic rule for Regin APT kernel driver Malware - Symantec http://t.co/qu53359Cb2,"$s0 = ""atapi.sys"" fullword wide",CVE not found
set,@Malwrsignatures - included in APT Scanner THOR,Generic rule for Regin APT kernel driver Malware - Symantec http://t.co/qu53359Cb2,"$s1 = ""disk.sys"" fullword wide",CVE not found
set,@Malwrsignatures - included in APT Scanner THOR,Generic rule for Regin APT kernel driver Malware - Symantec http://t.co/qu53359Cb2,"$s3 = ""h.data"" fullword ascii",CVE not found
set,@Malwrsignatures - included in APT Scanner THOR,Generic rule for Regin APT kernel driver Malware - Symantec http://t.co/qu53359Cb2,"$s4 = ""\\system32"" fullword ascii",CVE not found
set,@Malwrsignatures - included in APT Scanner THOR,Generic rule for Regin APT kernel driver Malware - Symantec http://t.co/qu53359Cb2,"$s5 = ""\\SystemRoot"" fullword ascii",CVE not found
set,@Malwrsignatures - included in APT Scanner THOR,Generic rule for Regin APT kernel driver Malware - Symantec http://t.co/qu53359Cb2,"$s6 = ""system"" fullword ascii",CVE not found
set,@Malwrsignatures - included in APT Scanner THOR,Generic rule for Regin APT kernel driver Malware - Symantec http://t.co/qu53359Cb2,"$s7 = ""temp"" fullword ascii",CVE not found
set,@Malwrsignatures - included in APT Scanner THOR,Generic rule for Regin APT kernel driver Malware - Symantec http://t.co/qu53359Cb2,"$s8 = ""windows"" fullword ascii",CVE not found
set,@Malwrsignatures - included in APT Scanner THOR,Generic rule for Regin APT kernel driver Malware - Symantec http://t.co/qu53359Cb2,"$x1 = ""LRich6"" fullword ascii",CVE not found
set,@Malwrsignatures - included in APT Scanner THOR,Generic rule for Regin APT kernel driver Malware - Symantec http://t.co/qu53359Cb2,"$x2 = ""KeServiceDescriptorTable"" fullword ascii",CVE not found
Regin_APT_KernelDriver_Generic_B,@Malwrsignatures - included in APT Scanner THOR,Generic rule for Regin APT kernel driver Malware - Symantec http://t.co/qu53359Cb2,$m0 = { 4d 5a 90 00 03 00 00 00 04 00 00 00 ff ff 00 00 b8 },CVE not found
Regin_APT_KernelDriver_Generic_B,@Malwrsignatures - included in APT Scanner THOR,Generic rule for Regin APT kernel driver Malware - Symantec http://t.co/qu53359Cb2,$s1 = { 0e 1f ba 0e 00 b4 09 cd 21 b8 01 4c cd 21 54 68 69 73 20 70 72 6f 67 72 61 6d 20 63 61 6e 6e 6f 74 20 62 65 20 72 75 6e 20 69 6e 20 44 4f 53 20 6d 6f 64 65 2e },CVE not found
Regin_APT_KernelDriver_Generic_B,@Malwrsignatures - included in APT Scanner THOR,Generic rule for Regin APT kernel driver Malware - Symantec http://t.co/qu53359Cb2,"$s2 = ""H.data"" fullword ascii nocase",CVE not found
Regin_APT_KernelDriver_Generic_B,@Malwrsignatures - included in APT Scanner THOR,Generic rule for Regin APT kernel driver Malware - Symantec http://t.co/qu53359Cb2,"$s3 = ""INIT"" fullword ascii",CVE not found
Regin_APT_KernelDriver_Generic_B,@Malwrsignatures - included in APT Scanner THOR,Generic rule for Regin APT kernel driver Malware - Symantec http://t.co/qu53359Cb2,"$s4 = ""ntoskrnl.exe"" fullword ascii",CVE not found
Regin_APT_KernelDriver_Generic_B,@Malwrsignatures - included in APT Scanner THOR,Generic rule for Regin APT kernel driver Malware - Symantec http://t.co/qu53359Cb2,"$v1 = ""\\system32"" fullword ascii",CVE not found
Regin_APT_KernelDriver_Generic_B,@Malwrsignatures - included in APT Scanner THOR,Generic rule for Regin APT kernel driver Malware - Symantec http://t.co/qu53359Cb2,"$v2 = ""\\SystemRoot"" fullword ascii",CVE not found
Regin_APT_KernelDriver_Generic_B,@Malwrsignatures - included in APT Scanner THOR,Generic rule for Regin APT kernel driver Malware - Symantec http://t.co/qu53359Cb2,"$v3 = ""KeServiceDescriptorTable"" fullword ascii",CVE not found
Regin_APT_KernelDriver_Generic_B,@Malwrsignatures - included in APT Scanner THOR,Generic rule for Regin APT kernel driver Malware - Symantec http://t.co/qu53359Cb2,"$w1 = ""\\system32"" fullword ascii",CVE not found
